LAT,LON,SPEED,COURSE,HEADING,DESTINATION,FLAG,LENGTH,SHIPNAME,SHIPTYPE,SHIP_ID,WIDTH,DWT,DATETIME,PORT,date,week_nb,ship_type,port,is_parked
54.44426,18.6531,1,20,305,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T23:39:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44429,18.65313,0,49,298,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T23:41:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44428,18.6531,1,239,300,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T23:43:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44428,18.6531,1,239,300,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T23:45:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44421,18.6531,0,151,305,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T23:47:01Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44419,18.65302,1,275,306,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T23:49:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44419,18.65302,1,275,306,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T23:51:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44416,18.65301,1,139,307,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T23:53:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44413,18.65295,0,276,310,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T23:55:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44413,18.65295,0,276,310,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T23:57:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44417,18.65293,1,300,312,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-19T23:59:02Z,gdansk,2016-12-19,51,Cargo,Gdańsk,1
54.44417,18.65293,1,300,312,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T00:01:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44419,18.65302,0,350,306,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T00:03:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44422,18.65303,0,64,303,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T00:05:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44422,18.65303,0,64,303,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T00:07:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44425,18.65308,1,323,305,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T00:09:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44427,18.65306,0,29,305,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T00:11:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44427,18.65313,0,89,303,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T00:13:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44427,18.65313,0,89,303,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T00:15:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44427,18.65314,0,272,301,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T00:17:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44422,18.65308,1,205,304,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T00:19:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44422,18.65308,1,205,304,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T00:21:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44423,18.65309,0,276,308,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T00:23:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44423,18.65309,0,276,308,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T00:25:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44421,18.6531,0,100,306,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T00:27:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44423,18.65307,0,340,302,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T00:29:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44425,18.65306,0,270,302,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T00:31:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44425,18.65306,0,270,302,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T00:33:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44423,18.65304,0,160,304,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T00:35:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.4442,18.65301,0,216,307,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T00:37:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.4442,18.65301,0,216,307,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T00:39:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.4442,18.65301,0,216,307,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T00:41:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44411,18.65288,1,179,315,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T00:43:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44411,18.65288,1,179,315,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T00:45:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44409,18.65285,1,146,316,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T00:47:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.4441,18.65282,0,316,316,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T00:49:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.4441,18.65282,0,316,316,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T00:51:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.4441,18.6529,0,110,315,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T00:53:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44414,18.65293,1,350,312,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T00:55:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44414,18.65293,1,350,312,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T00:57:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44413,18.65293,0,110,311,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T00:59:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44413,18.65293,0,110,311,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T01:01:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44415,18.65295,0,139,311,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T01:03:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44415,18.65283,0,268,311,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T01:05:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44411,18.65281,0,226,314,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T01:07:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44411,18.65281,0,226,314,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T01:09:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44404,18.65276,0,182,319,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T01:11:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44401,18.65269,0,248,322,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T01:13:10Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44401,18.65269,0,248,322,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T01:15:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44401,18.65264,0,287,323,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T01:17:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44401,18.65264,0,287,323,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T01:19:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44399,18.65261,0,315,325,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T01:21:03Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44396,18.6526,1,308,327,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T01:23:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44398,18.65259,0,332,326,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T01:25:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44398,18.65259,0,332,326,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T01:27:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44399,18.65259,0,337,324,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T01:29:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44399,18.65262,0,351,324,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T01:33:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44399,18.65267,1,126,324,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T01:35:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44399,18.65267,1,126,324,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T01:37:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44403,18.65267,0,347,322,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T01:39:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44404,18.65267,0,319,321,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T01:41:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44401,18.65272,0,122,321,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T01:43:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44401,18.65272,0,122,321,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T01:45:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44407,18.65278,1,351,315,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T01:47:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44411,18.65279,0,351,312,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T01:49:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44411,18.65279,0,351,312,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T01:51:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44409,18.65288,0,128,313,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T01:53:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44411,18.65282,0,306,314,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T01:55:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44411,18.65282,0,306,314,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T01:57:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44411,18.65285,0,56,315,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T01:59:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44411,18.65291,0,22,312,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T02:01:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44411,18.65291,0,22,312,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T02:03:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44415,18.65287,1,313,308,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T02:05:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44413,18.65298,1,110,310,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T02:07:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44413,18.65298,1,110,310,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T02:09:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44418,18.65293,1,329,311,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T02:11:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44419,18.65295,0,93,310,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T02:13:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44419,18.65295,0,93,310,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T02:15:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.4442,18.65307,1,28,304,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T02:17:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44424,18.65305,0,299,298,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T02:19:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44424,18.65305,0,299,298,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T02:21:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44419,18.6531,0,150,301,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T02:23:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44419,18.65297,1,273,310,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T02:25:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44419,18.65297,1,273,310,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T02:27:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44419,18.65296,0,151,314,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T02:29:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44422,18.65308,0,33,305,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T02:31:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44422,18.65308,0,33,305,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T02:33:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44422,18.65308,0,33,305,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T02:35:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44423,18.65307,0,183,301,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T02:37:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44423,18.65307,0,183,301,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T02:39:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44419,18.65302,0,255,308,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T02:41:03Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44421,18.65301,0,348,308,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T02:43:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44421,18.65301,0,348,308,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T02:45:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44421,18.65301,0,348,308,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T02:47:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44416,18.65299,0,258,306,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T02:49:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44416,18.65299,0,258,306,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T02:51:10Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44413,18.65288,0,226,311,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T02:53:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44407,18.65287,0,173,314,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T02:55:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44407,18.65287,0,173,314,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T02:57:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44409,18.65286,0,311,314,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T02:59:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44408,18.65286,0,284,314,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T03:01:10Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44408,18.65286,0,284,314,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T03:03:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44411,18.65291,0,19,314,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T03:05:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44416,18.65286,0,328,312,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T03:07:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44416,18.65286,0,328,312,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T03:09:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44416,18.65286,0,328,312,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T03:11:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44411,18.65294,0,131,311,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T03:13:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44411,18.65294,0,131,311,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T03:15:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44412,18.65283,0,285,312,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T03:17:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44412,18.65277,1,272,314,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T03:19:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44412,18.65277,1,272,314,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T03:21:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44407,18.65275,0,159,317,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T03:23:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44404,18.65277,1,160,317,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T03:25:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44404,18.65277,1,160,317,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T03:27:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44406,18.65273,0,305,318,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T03:29:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44407,18.65268,0,307,320,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T03:31:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44407,18.65268,0,307,320,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T03:33:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44407,18.65268,0,307,320,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T03:35:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44405,18.65272,0,131,319,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T03:37:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44405,18.65272,0,131,319,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T03:39:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44404,18.65281,0,107,316,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T03:41:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44408,18.6528,0,324,314,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T03:43:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44408,18.6528,0,324,314,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T03:45:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.4441,18.65278,0,20,313,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T03:47:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44409,18.65286,1,129,312,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T03:49:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44409,18.65286,1,129,312,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T03:51:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44411,18.65285,0,284,313,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T03:53:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44412,18.65279,0,327,315,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T03:55:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44412,18.65279,0,327,315,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T03:57:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44411,18.65278,0,83,316,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T03:59:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44408,18.65288,1,125,314,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T04:01:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44408,18.65288,1,125,314,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T04:03:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44411,18.65285,0,322,312,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T04:05:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44412,18.65278,1,305,312,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T04:07:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44412,18.65278,1,305,312,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T04:09:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.4441,18.65281,0,156,313,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T04:11:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44406,18.65289,1,130,314,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T04:13:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44406,18.65289,1,130,314,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T04:15:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44411,18.65274,0,298,315,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T04:17:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44413,18.65271,1,305,316,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T04:19:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44413,18.65271,1,305,316,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T04:21:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44408,18.65273,1,145,317,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T04:23:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44402,18.65284,0,125,318,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T04:25:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44402,18.65284,0,125,318,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T04:27:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44411,18.65278,0,340,312,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T04:29:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44409,18.65286,1,97,310,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T04:31:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44409,18.65286,1,97,310,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T04:33:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44407,18.65289,0,266,313,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T04:35:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44406,18.65281,0,235,317,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T04:37:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44406,18.65281,0,235,317,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T04:39:10Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.444,18.65282,0,146,317,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T04:41:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44404,18.65276,0,301,315,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T04:43:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44404,18.65276,0,301,315,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T04:45:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44402,18.65269,0,188,315,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T04:47:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44398,18.65269,1,171,319,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T04:49:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44398,18.65269,1,171,319,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T04:51:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44394,18.65264,0,309,324,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T04:53:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44398,18.65258,0,319,325,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T04:55:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44398,18.65258,0,319,325,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T04:57:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44398,18.6526,0,315,326,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T04:59:02Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
54.44394,18.65265,0,134,325,GDANSK,MT,100,KAROLI,7,2764,14,5727,2016-12-20T05:01:01Z,gdansk,2016-12-20,51,Cargo,Gdańsk,1
